,Restaurant_id,City,Cuisine Style,Ranking,Price Range,Number of Reviews,Reviews,URL_TA,ID_TA,URL,nr_reviews,excellent,v_good,average,poor,terrible
68,id_68,Berlin,['Cafe'],3830.0,$,17.0,"[['Great Sumatera coffee serve here', 'Superb coffee'], ['03/01/2017', '01/06/2017']]",/Restaurant_Review-g187323-d10822625-Reviews-Peaberries_Cafe-Berlin.html,d10822625,https://www.tripadvisor.com//Restaurant_Review-g187323-d10822625-Reviews-Peaberries_Cafe-Berlin.html,22,5,1,0,0,0
69,id_69,Paris,"['French', 'European']",2325.0,$$ - $$$,126.0,"[['Local place for a local atmosphere', 'Highly recommended'], ['10/29/2017', '11/11/2017']]",/Restaurant_Review-g187147-d5952715-Reviews-Les_Garnements_Bistro_Resto-Paris_Ile_de_France.html,d5952715,https://www.tripadvisor.com//Restaurant_Review-g187147-d5952715-Reviews-Les_Garnements_Bistro_Resto-Paris_Ile_de_France.html,181,23,3,3,0,0
70,id_70,Milan,,6091.0,,13.0,"[['great stop for a quck and tasty bite', 'Nice but pricey'], ['04/08/2016', '11/20/2015']]",/Restaurant_Review-g187849-d8338351-Reviews-Caffett_Dante-Milan_Lombardy.html,d8338351,https://www.tripadvisor.com//Restaurant_Review-g187849-d8338351-Reviews-Caffett_Dante-Milan_Lombardy.html,33,1,0,3,1,3
71,id_71,London,['Cafe'],7458.0,$,11.0,"[['Great little cafe', 'Nice Cafe definitely improved'], ['11/08/2017', '08/20/2017']]",/Restaurant_Review-g186338-d12064491-Reviews-The_Rookery_Cafe-London_England.html,d12064491,https://www.tripadvisor.com//Restaurant_Review-g186338-d12064491-Reviews-The_Rookery_Cafe-London_England.html,35,7,11,9,5,3
72,id_72,Hamburg,,885.0,,22.0,"[['Most creative breakfast in Hamburg', 'cozy atmoshere for breakfast'], ['08/14/2017', '04/11/2017']]",/Restaurant_Review-g187331-d8352929-Reviews-Kraweel-Hamburg.html,d8352929,https://www.tripadvisor.com//Restaurant_Review-g187331-d8352929-Reviews-Kraweel-Hamburg.html,37,3,2,3,0,1
73,id_73,London,['British'],8403.0,$$ - $$$,26.0,"[['Great beers and quality pies', 'Lovely old city pub'], ['12/17/2017', '09/18/2017']]",/Restaurant_Review-g186338-d3625426-Reviews-Williamson_s_Tavern-London_England.html,d3625426,https://www.tripadvisor.com//Restaurant_Review-g186338-d3625426-Reviews-Williamson_s_Tavern-London_England.html,109,47,28,14,9,3
74,id_74,Prague,"['Cafe', 'European', 'Czech']",2052.0,$,,"[[""Nova' Doba""], ['01/26/2017']]",/Restaurant_Review-g274707-d12032989-Reviews-Cafe_Nova_doba-Prague_Bohemia.html,d12032989,https://www.tripadvisor.com//Restaurant_Review-g274707-d12032989-Reviews-Cafe_Nova_doba-Prague_Bohemia.html,3,3,0,0,0,0
75,id_75,London,"['Mediterranean', 'Bar', 'Pizza', 'European', 'Vegetarian Friendly']",3146.0,$$ - $$$,158.0,"[['Good choice for local dinner', 'Perfect for a Christmas catch up'], ['12/20/2017', '12/12/2017']]",/Restaurant_Review-g186338-d3507877-Reviews-The_Bird_In_Hand-London_England.html,d3507877,https://www.tripadvisor.com//Restaurant_Review-g186338-d3507877-Reviews-The_Bird_In_Hand-London_England.html,192,79,61,19,14,9
76,id_76,Paris,,10397.0,,12.0,"[['Nice place but...', 'Best arrival lunch'], ['09/04/2013', '12/07/2012']]",/Restaurant_Review-g187147-d719850-Reviews-Prosper-Paris_Ile_de_France.html,d719850,https://www.tripadvisor.com//Restaurant_Review-g187147-d719850-Reviews-Prosper-Paris_Ile_de_France.html,15,1,1,1,0,0
77,id_77,London,"['Asian', 'American', 'British', 'Central American', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",1576.0,$$ - $$$,3190.0,"[['Evening medl', 'Tasty food!!'], ['01/03/2018', '01/02/2018']]",/Restaurant_Review-g186338-d953797-Reviews-Planet_Hollywood-London_England.html,d953797,https://www.tripadvisor.com//Restaurant_Review-g186338-d953797-Reviews-Planet_Hollywood-London_England.html,3934,1032,982,696,363,270
78,id_78,Paris,['French'],10604.0,$,9.0,"[[], []]",/Restaurant_Review-g187147-d10547215-Reviews-Varenne_36-Paris_Ile_de_France.html,d10547215,https://www.tripadvisor.com//Restaurant_Review-g187147-d10547215-Reviews-Varenne_36-Paris_Ile_de_France.html,12,9,2,1,0,0
79,id_79,Paris,,13175.0,,3.0,"[[], []]",/Restaurant_Review-g187147-d8535535-Reviews-Subway-Paris_Ile_de_France.html,d8535535,https://www.tripadvisor.com//Restaurant_Review-g187147-d8535535-Reviews-Subway-Paris_Ile_de_France.html,3,1,0,1,1,0
80,id_80,Amsterdam,"['French', 'Asian', 'European', 'Gluten Free Options', 'Vegetarian Friendly', 'Vegan Options']",173.0,$$ - $$$,376.0,"[['Outstanding restaurant', 'Great spot'], ['01/06/2018', '01/05/2018']]",/Restaurant_Review-g188590-d8506168-Reviews-The_French_Connection-Amsterdam_North_Holland_Province.html,d8506168,https://www.tripadvisor.com//Restaurant_Review-g188590-d8506168-Reviews-The_French_Connection-Amsterdam_North_Holland_Province.html,437,154,25,15,7,5
81,id_81,Barcelona,"['Peruvian', 'South American']",4325.0,$$ - $$$,,"[[], []]",/Restaurant_Review-g187497-d10088997-Reviews-Nasca-Barcelona_Catalonia.html,d10088997,https://www.tripadvisor.com//Restaurant_Review-g187497-d10088997-Reviews-Nasca-Barcelona_Catalonia.html,1,1,0,0,0,0
82,id_82,Dublin,"['Irish', 'Cafe', 'European']",584.0,$,74.0,"[['Great value for a breakfast', 'Pat Hanway'], ['09/07/2017', '08/10/2017']]",/Restaurant_Review-g186605-d6609067-Reviews-Cafe_Moda-Dublin_County_Dublin.html,d6609067,https://www.tripadvisor.com//Restaurant_Review-g186605-d6609067-Reviews-Cafe_Moda-Dublin_County_Dublin.html,87,39,20,5,6,2
83,id_83,Paris,"['Pizza', 'Fast Food']",13342.0,$$ - $$$,4.0,"[[], []]",/Restaurant_Review-g187147-d10805315-Reviews-Snack_Boetie-Paris_Ile_de_France.html,d10805315,https://www.tripadvisor.com//Restaurant_Review-g187147-d10805315-Reviews-Snack_Boetie-Paris_Ile_de_France.html,9,1,0,0,0,0
84,id_84,Krakow,"['Polish', 'Eastern European', 'European', 'Central European']",251.0,$$ - $$$,95.0,"[['The right choice', 'Excellent Polish cuisine'], ['11/06/2017', '10/05/2017']]",/Restaurant_Review-g274772-d3331669-Reviews-Golonkarnia_Bar_Restauracja-Krakow_Lesser_Poland_Province_Southern_Poland.html,d3331669,https://www.tripadvisor.com//Restaurant_Review-g274772-d3331669-Reviews-Golonkarnia_Bar_Restauracja-Krakow_Lesser_Poland_Province_Southern_Poland.html,183,49,12,4,2,1
85,id_85,London,"['Italian', 'Pizza', 'Vegetarian Friendly']",14038.0,$,44.0,"[['Umm not my favourite', 'Great value for money and excellent servic...'], ['09/24/2017', '12/19/2017']]",/Restaurant_Review-g186338-d9857169-Reviews-Franco_Manca_Stoke_Newington-London_England.html,d9857169,https://www.tripadvisor.com//Restaurant_Review-g186338-d9857169-Reviews-Franco_Manca_Stoke_Newington-London_England.html,71,22,16,6,12,12
86,id_86,Madrid,"['Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly', 'Vegan Options']",3489.0,$$ - $$$,63.0,"[['A favourite in Madrid', 'Most excellent!'], ['03/16/2016', '10/26/2015']]",/Restaurant_Review-g187514-d3641641-Reviews-El_Terral-Madrid.html,d3641641,https://www.tripadvisor.com//Restaurant_Review-g187514-d3641641-Reviews-El_Terral-Madrid.html,0,0,0,0,0,0
87,id_87,Paris,"['Vietnamese', 'Street Food']",7928.0,$$ - $$$,3.0,"[['Go pho a good meal'], ['11/10/2017']]",/Restaurant_Review-g187147-d12921076-Reviews-Be_BoBun-Paris_Ile_de_France.html,d12921076,https://www.tripadvisor.com//Restaurant_Review-g187147-d12921076-Reviews-Be_BoBun-Paris_Ile_de_France.html,19,3,0,0,0,0
88,id_88,Prague,['Cafe'],1510.0,$$ - $$$,15.0,"[['Kids loved!', 'Children World for Everyone'], ['01/01/2017', '05/01/2016']]",/Restaurant_Review-g274707-d6708258-Reviews-Koala_Cafe-Prague_Bohemia.html,d6708258,https://www.tripadvisor.com//Restaurant_Review-g274707-d6708258-Reviews-Koala_Cafe-Prague_Bohemia.html,20,1,3,1,0,0
89,id_89,London,"['Bar', 'American', 'British', 'Pub']",5836.0,$,45.0,"[['Good pub, awesome burger', 'Lunch'], ['11/12/2017', '07/15/2017']]",/Restaurant_Review-g186338-d8838741-Reviews-Camden_s_Daughter-London_England.html,d8838741,https://www.tripadvisor.com//Restaurant_Review-g186338-d8838741-Reviews-Camden_s_Daughter-London_England.html,0,0,0,0,0,0
90,id_90,Milan,"['Italian', 'Mediterranean', 'European', 'Vegetarian Friendly']",2529.0,$$ - $$$,343.0,"[['Cute, relaxing...', 'Great food in lovely atmosphere !!!!'], ['02/19/2017', '12/10/2017']]",/Restaurant_Review-g187849-d2239303-Reviews-Abbottega-Milan_Lombardy.html,d2239303,https://www.tripadvisor.com//Restaurant_Review-g187849-d2239303-Reviews-Abbottega-Milan_Lombardy.html,473,11,4,3,1,0
91,id_91,Paris,"['Lebanese', 'Mediterranean']",6878.0,,12.0,"[[], []]",/Restaurant_Review-g187147-d6962328-Reviews-Restaurant_Zahle-Paris_Ile_de_France.html,d6962328,https://www.tripadvisor.com//Restaurant_Review-g187147-d6962328-Reviews-Restaurant_Zahle-Paris_Ile_de_France.html,21,1,0,0,0,0
92,id_92,Paris,['Italian'],5317.0,$,49.0,"[['Sad restaurant', 'Well worth trying'], ['07/11/2017', '05/27/2015']]",/Restaurant_Review-g187147-d1337474-Reviews-Il_Sorriso-Paris_Ile_de_France.html,d1337474,https://www.tripadvisor.com//Restaurant_Review-g187147-d1337474-Reviews-Il_Sorriso-Paris_Ile_de_France.html,67,2,1,1,0,2
93,id_93,Prague,,2787.0,,2.0,"[['Amazing Italian food in Prague'], ['10/07/2013']]",/Restaurant_Review-g274707-d4769732-Reviews-Pizza_Fast_Food_Lambertini-Prague_Bohemia.html,d4769732,https://www.tripadvisor.com//Restaurant_Review-g274707-d4769732-Reviews-Pizza_Fast_Food_Lambertini-Prague_Bohemia.html,2,1,0,0,0,0
94,id_94,Edinburgh,"['Fast Food', 'Turkish', 'Middle Eastern']",1626.0,$,17.0,"[['ABSOLUTE CONMEN', ""Don't be confused by the rotten place next...""], ['01/09/2018', '03/04/2017']]",/Restaurant_Review-g186525-d5423578-Reviews-Best_Kebab_House-Edinburgh_Scotland.html,d5423578,https://www.tripadvisor.com//Restaurant_Review-g186525-d5423578-Reviews-Best_Kebab_House-Edinburgh_Scotland.html,27,10,4,2,1,10
95,id_95,London,"['Indian', 'Vegetarian Friendly']",11836.0,$$ - $$$,42.0,"[['Average restaurant', 'Still a good curry'], ['08/28/2017', '05/29/2017']]",/Restaurant_Review-g186338-d720392-Reviews-Travancore-London_England.html,d720392,https://www.tripadvisor.com//Restaurant_Review-g186338-d720392-Reviews-Travancore-London_England.html,48,15,16,6,7,4
96,id_96,Lisbon,"['European', 'Portuguese', 'Healthy', 'Vegetarian Friendly']",495.0,$$ - $$$,244.0,"[['Hidden Gem', 'Wonderful Restaurant, beautiful food.'], ['11/19/2017', '09/11/2017']]",/Restaurant_Review-g189158-d4309064-Reviews-Paixao_aos_Molhos-Lisbon_Lisbon_District_Central_Portugal.html,d4309064,https://www.tripadvisor.com//Restaurant_Review-g189158-d4309064-Reviews-Paixao_aos_Molhos-Lisbon_Lisbon_District_Central_Portugal.html,320,67,26,10,3,1
97,id_97,Milan,,5209.0,,24.0,"[[], []]",/Restaurant_Review-g187849-d8837875-Reviews-Il_Giropizza-Milan_Lombardy.html,d8837875,https://www.tripadvisor.com//Restaurant_Review-g187849-d8837875-Reviews-Il_Giropizza-Milan_Lombardy.html,25,8,6,2,4,5
98,id_98,Helsinki,"['Mediterranean', 'European', 'Greek', 'Vegetarian Friendly']",445.0,$$ - $$$,48.0,"[['Brunch with lots of variety', 'Nice place and tasty food'], ['08/20/2017', '05/25/2017']]",/Restaurant_Review-g189934-d2086866-Reviews-Thalassa_Restaurant_Bar-Helsinki_Uusimaa.html,d2086866,https://www.tripadvisor.com//Restaurant_Review-g189934-d2086866-Reviews-Thalassa_Restaurant_Bar-Helsinki_Uusimaa.html,79,11,19,5,4,1
99,id_99,Barcelona,"['Mediterranean', 'Spanish']",3081.0,$,55.0,"[['Great place Great food.', 'Overpriced and awful paella'], ['04/26/2017', '11/05/2016']]",/Restaurant_Review-g187497-d6404526-Reviews-Bar_Brusi-Barcelona_Catalonia.html,d6404526,https://www.tripadvisor.com//Restaurant_Review-g187497-d6404526-Reviews-Bar_Brusi-Barcelona_Catalonia.html,78,8,1,1,1,2
100,id_100,Vienna,,3183.0,,6.0,"[['Poor service, ugly menu and greasy food'], ['12/09/2015']]",/Restaurant_Review-g190454-d7813343-Reviews-Asia_Restaurant_Orangery-Vienna.html,d7813343,https://www.tripadvisor.com//Restaurant_Review-g190454-d7813343-Reviews-Asia_Restaurant_Orangery-Vienna.html,8,0,0,0,0,1
101,id_101,Hamburg,"['French', 'European', 'Central European', 'Vegetarian Friendly']",241.0,$$$$,173.0,"[['Hidden Gem', 'Excellent food'], ['11/12/2017', '08/23/2017']]",/Restaurant_Review-g187331-d3673130-Reviews-Petit_Bonheur-Hamburg.html,d3673130,https://www.tripadvisor.com//Restaurant_Review-g187331-d3673130-Reviews-Petit_Bonheur-Hamburg.html,224,23,13,3,1,3
102,id_102,Munich,"['Japanese', 'Seafood', 'Sushi', 'Asian', 'Vegetarian Friendly']",1004.0,$$$$,68.0,"[['Lovely interior with delicious food, but e...', 'Very good food'], ['08/10/2017', '08/06/2017']]",/Restaurant_Review-g187309-d785566-Reviews-Tokami-Munich_Upper_Bavaria_Bavaria.html,d785566,https://www.tripadvisor.com//Restaurant_Review-g187309-d785566-Reviews-Tokami-Munich_Upper_Bavaria_Bavaria.html,87,11,9,0,0,3
103,id_103,Vienna,"['Austrian', 'European']",2118.0,$,14.0,"[['Best Street Food in Vienna', 'survival kit'], ['03/08/2017', '02/22/2017']]",/Restaurant_Review-g190454-d5966033-Reviews-Zum_Scharfen_Rene-Vienna.html,d5966033,https://www.tripadvisor.com//Restaurant_Review-g190454-d5966033-Reviews-Zum_Scharfen_Rene-Vienna.html,45,4,2,1,0,0
104,id_104,London,"['American', 'Bar', 'British', 'Pub']",7711.0,$,65.0,"[['Lovely find', 'All you could wish for'], ['10/29/2017', '07/03/2017']]",/Restaurant_Review-g186338-d3749693-Reviews-Sebright_Arms-London_England.html,d3749693,https://www.tripadvisor.com//Restaurant_Review-g186338-d3749693-Reviews-Sebright_Arms-London_England.html,81,29,30,6,6,5
105,id_105,London,"['Italian', 'Pizza', 'Vegetarian Friendly']",3166.0,$$ - $$$,116.0,"[['Great little Italian gem', 'Surprisingly good'], ['05/13/2017', '04/22/2017']]",/Restaurant_Review-g186338-d6536893-Reviews-The_Italian_Boys_Restaurant-London_England.html,d6536893,https://www.tripadvisor.com//Restaurant_Review-g186338-d6536893-Reviews-The_Italian_Boys_Restaurant-London_England.html,141,65,42,6,6,7
106,id_106,London,['Chinese'],10659.0,,6.0,"[['Lovely little place.', 'Little gem'], ['09/24/2015', '08/19/2015']]",/Restaurant_Review-g186338-d3609570-Reviews-Green_Jade-London_England.html,d3609570,https://www.tripadvisor.com//Restaurant_Review-g186338-d3609570-Reviews-Green_Jade-London_England.html,0,0,0,0,0,0
107,id_107,London,"['Cafe', 'Mediterranean', 'British', 'Vegetarian Friendly']",5531.0,$$ - $$$,33.0,"[['Very nice local little place for a bite to...', 'Brunch stop after a rainy walk'], ['12/04/2017', '08/09/2017']]",/Restaurant_Review-g186338-d9791292-Reviews-Nene_cafe_and_bistro-London_England.html,d9791292,https://www.tripadvisor.com//Restaurant_Review-g186338-d9791292-Reviews-Nene_cafe_and_bistro-London_England.html,69,42,16,3,4,4
108,id_108,Hamburg,"['Japanese', 'Sushi', 'Chinese', 'Vegetarian Friendly']",490.0,$$ - $$$,63.0,"[['Fun', 'The fry is the best'], ['04/10/2017', '04/30/2017']]",/Restaurant_Review-g187331-d2554554-Reviews-4mosa-Hamburg.html,d2554554,https://www.tripadvisor.com//Restaurant_Review-g187331-d2554554-Reviews-4mosa-Hamburg.html,88,4,5,2,1,1
109,id_109,Copenhagen,"['European', 'Scandinavian', 'Danish']",722.0,$$ - $$$,65.0,"[['Is Socafeen now called Tivoli Terrassen?', 'Traditional lunch by the lake'], ['09/03/2017', '07/12/2017']]",/Restaurant_Review-g189541-d8355550-Reviews-Socafeen-Copenhagen_Zealand.html,d8355550,https://www.tripadvisor.com//Restaurant_Review-g189541-d8355550-Reviews-Socafeen-Copenhagen_Zealand.html,125,6,10,6,5,5
110,id_110,Luxembourg,"['French', 'European', 'Wine Bar']",178.0,$$ - $$$,52.0,"[['Nice place for wine drinking', 'Enjoy the drinks and relax. Good for a ch...'], ['07/09/2017', '06/02/2017']]",/Restaurant_Review-g190356-d6013019-Reviews-La_Bulle_de_Vin-Luxembourg_City.html,d6013019,https://www.tripadvisor.com//Restaurant_Review-g190356-d6013019-Reviews-La_Bulle_de_Vin-Luxembourg_City.html,0,0,0,0,0,0
111,id_111,Madrid,,6666.0,,4.0,"[[], []]",/Restaurant_Review-g187514-d9762124-Reviews-Living_Eat-Madrid.html,d9762124,https://www.tripadvisor.com//Restaurant_Review-g187514-d9762124-Reviews-Living_Eat-Madrid.html,4,1,2,1,0,0
112,id_112,London,['Mediterranean'],6652.0,$,16.0,"[['nice place for a quite breakfast', 'Little gem just off high street ken'], ['10/20/2017', '05/24/2017']]",/Restaurant_Review-g186338-d4367693-Reviews-Fait_Maison-London_England.html,d4367693,https://www.tripadvisor.com//Restaurant_Review-g186338-d4367693-Reviews-Fait_Maison-London_England.html,23,12,6,1,0,2
113,id_113,Lyon,['European'],1913.0,,12.0,"[[], []]",/Restaurant_Review-g187265-d8376187-Reviews-Brasserie_le_Terminus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,d8376187,https://www.tripadvisor.com//Restaurant_Review-g187265-d8376187-Reviews-Brasserie_le_Terminus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,16,5,7,1,1,2
114,id_114,Lyon,,2001.0,,,"[[], []]",/Restaurant_Review-g1166685-d12644341-Reviews-Otentik_City-Saint_Priest_Lyon_Rhone_Auvergne_Rhone_Alpes.html,d12644341,https://www.tripadvisor.com//Restaurant_Review-g1166685-d12644341-Reviews-Otentik_City-Saint_Priest_Lyon_Rhone_Auvergne_Rhone_Alpes.html,4,2,1,0,1,0
115,id_115,Barcelona,"['Italian', 'Pizza', 'Mediterranean']",4283.0,$$ - $$$,,"[[], []]",/Restaurant_Review-g187497-d12204689-Reviews-Sant_Tomassino_Gracia-Barcelona_Catalonia.html,d12204689,https://www.tripadvisor.com//Restaurant_Review-g187497-d12204689-Reviews-Sant_Tomassino_Gracia-Barcelona_Catalonia.html,14,1,1,0,0,0
116,id_116,London,"['Bar', 'British', 'Pub', 'International', 'Gastropub', 'Vegetarian Friendly']",4183.0,$$ - $$$,227.0,"[['Fish & Chips and Orchard Pig Reveller Cide...', 'Cosy, friendly and warm'], ['01/02/2018', '12/20/2017']]",/Restaurant_Review-g186338-d2482191-Reviews-The_Market_Tavern-London_England.html,d2482191,https://www.tripadvisor.com//Restaurant_Review-g186338-d2482191-Reviews-The_Market_Tavern-London_England.html,299,109,111,23,17,20
117,id_117,Vienna,"['Barbecue', 'Asian', 'Korean', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",87.0,$$ - $$$,236.0,"[['Delicioso Coreano', 'Dinner with warm waitress'], ['12/12/2017', '12/06/2017']]",/Restaurant_Review-g190454-d8730133-Reviews-Yori-Vienna.html,d8730133,https://www.tripadvisor.com//Restaurant_Review-g190454-d8730133-Reviews-Yori-Vienna.html,419,104,39,12,9,6
118,id_118,Warsaw,['Italian'],1801.0,$,3.0,"[[], []]",/Restaurant_Review-g274856-d10316215-Reviews-Basico_Pizza-Warsaw_Mazovia_Province_Central_Poland.html,d10316215,https://www.tripadvisor.com//Restaurant_Review-g274856-d10316215-Reviews-Basico_Pizza-Warsaw_Mazovia_Province_Central_Poland.html,5,0,1,0,0,0
119,id_119,Warsaw,"['Italian', 'Pizza', 'Mediterranean', 'European', 'Vegetarian Friendly']",629.0,$$ - $$$,125.0,"[['Good food at a good price!', 'Good, particularly for lunch'], ['12/23/2017', '12/06/2017']]",/Restaurant_Review-g274856-d4408571-Reviews-La_Tomatina_Cucina_Italiana_Tradizionale-Warsaw_Mazovia_Province_Central_Poland.html,d4408571,https://www.tripadvisor.com//Restaurant_Review-g274856-d4408571-Reviews-La_Tomatina_Cucina_Italiana_Tradizionale-Warsaw_Mazovia_Province_Central_Poland.html,183,24,16,3,8,3
120,id_120,Berlin,['German'],5779.0,,15.0,"[[], []]",/Restaurant_Review-g187323-d9559203-Reviews-Das_marchenhafte_Ribhouse-Berlin.html,d9559203,https://www.tripadvisor.com//Restaurant_Review-g187323-d9559203-Reviews-Das_marchenhafte_Ribhouse-Berlin.html,26,0,1,0,0,0
121,id_121,Paris,"['Turkish', 'Greek', 'Vegetarian Friendly', 'Vegan Options']",1072.0,$,45.0,"[['Wonderful', 'A must-try, wonderful find! (And a hidden...'], ['11/28/2017', '06/24/2017']]",/Restaurant_Review-g187147-d11823628-Reviews-La_Grotte_de_Chypre-Paris_Ile_de_France.html,d11823628,https://www.tripadvisor.com//Restaurant_Review-g187147-d11823628-Reviews-La_Grotte_de_Chypre-Paris_Ile_de_France.html,108,11,0,0,0,0
122,id_122,London,"['Chinese', 'Asian']",5919.0,$$ - $$$,58.0,"[['Surprisingly good !', ""Nice food and 'quietly busy' sort of atmos...""], ['12/26/2017', '12/03/2017']]",/Restaurant_Review-g186338-d2006373-Reviews-McChina_Eating-London_England.html,d2006373,https://www.tripadvisor.com//Restaurant_Review-g186338-d2006373-Reviews-McChina_Eating-London_England.html,99,39,31,8,6,14
123,id_123,Madrid,,4984.0,,2.0,"[[], []]",/Restaurant_Review-g187514-d11636306-Reviews-Cafe_Rivero-Madrid.html,d11636306,https://www.tripadvisor.com//Restaurant_Review-g187514-d11636306-Reviews-Cafe_Rivero-Madrid.html,0,0,0,0,0,0
124,id_124,Krakow,,936.0,,6.0,"[[], []]",/Restaurant_Review-g274772-d10455057-Reviews-Restauracja_Eden-Krakow_Lesser_Poland_Province_Southern_Poland.html,d10455057,https://www.tripadvisor.com//Restaurant_Review-g274772-d10455057-Reviews-Restauracja_Eden-Krakow_Lesser_Poland_Province_Southern_Poland.html,9,2,5,2,0,0
125,id_125,Barcelona,['Seafood'],4558.0,$$ - $$$,29.0,"[['Sunday brunch by the sea', 'very funny'], ['04/12/2013', '12/30/2011']]",/Restaurant_Review-g187497-d1933914-Reviews-Aquarella-Barcelona_Catalonia.html,d1933914,https://www.tripadvisor.com//Restaurant_Review-g187497-d1933914-Reviews-Aquarella-Barcelona_Catalonia.html,41,2,1,0,0,0
126,id_126,Munich,,2310.0,,5.0,"[['In point'], ['01/08/2016']]",/Restaurant_Review-g187309-d5793336-Reviews-Cafe_Exponat-Munich_Upper_Bavaria_Bavaria.html,d5793336,https://www.tripadvisor.com//Restaurant_Review-g187309-d5793336-Reviews-Cafe_Exponat-Munich_Upper_Bavaria_Bavaria.html,7,0,2,0,0,0
